timestamp,voltage,current,frequency
2024-01-20 12:18:00,234.9,5.82,49.9
2024-01-20 12:20:00,234.4,5.86,49.9
2024-01-20 12:22:00,234.76,5.85,49.89
2024-01-20 12:24:00,234.47,5.8,49.9
2024-01-20 12:26:00,233.99,5.87,49.9
2024-01-20 12:28:00,234.05,5.83,49.92
2024-01-20 12:30:00,233.8,5.81,49.92
2024-01-20 12:32:00,233.59,5.82,49.9
2024-01-20 12:34:00,233.46,5.82,49.89
2024-01-20 12:36:00,233.91,5.84,49.89
2024-01-20 12:38:00,233.7,5.75,49.89
2024-01-20 12:40:00,233.73,5.82,49.88
2024-01-20 12:42:00,234.31,5.87,49.87
2024-01-20 12:44:00,234.52,5.87,49.88
2024-01-20 12:46:00,234.46,5.72,49.88
2024-01-20 12:48:00,234.19,5.79,49.87
2024-01-20 12:50:00,234.12,5.8,49.86
2024-01-20 12:52:00,233.51,5.87,49.88
2024-01-20 12:54:00,233.54,5.77,49.89
2024-01-20 12:56:00,234.27,5.88,49.9
2024-01-20 12:58:00,233.86,5.79,49.91
2024-01-20 13:00:00,233.44,5.8,49.92
2024-01-20 13:02:00,233.62,5.81,49.92
2024-01-20 13:04:00,233.68,5.82,49.91
2024-01-20 13:06:00,233.64,5.8,49.92
2024-01-20 13:08:00,233.75,5.82,49.92
2024-01-20 13:10:00,234.11,5.8,49.92
2024-01-20 13:12:00,234.53,5.83,49.91
2024-01-20 13:14:00,234.38,5.77,49.9
2024-01-20 13:16:00,234.76,5.82,49.87
2024-01-20 13:18:00,234.76,5.77,49.88
2024-01-20 13:20:00,234.52,5.83,49.88
2024-01-20 13:22:00,234.24,5.76,49.9
2024-01-20 13:24:00,234.37,5.82,49.91
2024-01-20 13:26:00,234.99,5.88,49.9
2024-01-20 13:28:00,235.0,5.79,49.92
2024-01-20 13:30:00,235.0,5.74,49.9
2024-01-20 13:32:00,235.0,5.8,49.9
2024-01-20 13:34:00,234.88,5.76,49.9
2024-01-20 13:36:00,235.0,5.8,49.91
2024-01-20 13:38:00,235.0,5.85,49.91
2024-01-20 13:40:00,234.94,5.74,49.92
2024-01-20 13:42:00,235.0,5.79,49.91
2024-01-20 13:44:00,235.0,5.8,49.93
2024-01-20 13:46:00,234.28,5.83,49.92
2024-01-20 13:48:00,234.02,5.81,49.92
2024-01-20 13:50:00,234.11,5.79,49.92
2024-01-20 13:52:00,233.51,5.8,49.91
2024-01-20 13:54:00,233.93,5.8,49.91
2024-01-20 13:56:00,234.0,5.89,49.92
2024-01-20 13:58:00,234.84,5.73,49.92
2024-01-20 14:00:00,234.8,5.71,49.91
2024-01-20 14:02:00,235.0,5.83,49.91
2024-01-20 14:04:00,235.0,5.72,49.9
2024-01-20 14:06:00,234.81,5.85,49.9
2024-01-20 14:08:00,235.0,5.9,49.89
2024-01-20 14:10:00,234.96,5.8,49.88
2024-01-20 14:12:00,235.0,5.94,49.87
2024-01-20 14:14:00,235.0,5.75,49.85
2024-01-20 14:16:00,234.79,5.82,49.86
2024-01-20 14:18:00,235.0,5.81,49.86
2024-01-20 14:20:00,235.0,5.81,49.86
2024-01-20 14:22:00,234.94,5.83,49.86
2024-01-20 14:24:00,234.84,5.88,49.87
2024-01-20 14:26:00,235.0,5.75,49.87
2024-01-20 14:28:00,235.0,5.85,49.85
2024-01-20 14:30:00,235.0,5.85,49.84
2024-01-20 14:32:00,235.0,5.8,49.86
2024-01-20 14:34:00,234.96,5.73,49.86
2024-01-20 14:36:00,234.56,5.78,49.84
2024-01-20 14:38:00,234.28,5.88,49.84
2024-01-20 14:40:00,234.2,5.77,49.85
2024-01-20 14:42:00,234.12,5.94,49.85
2024-01-20 14:44:00,234.28,5.78,49.85
2024-01-20 14:46:00,234.44,5.77,49.85
2024-01-20 14:48:00,234.49,5.7,49.86
2024-01-20 14:50:00,234.66,5.82,49.85
2024-01-20 14:52:00,235.0,5.77,49.83
2024-01-20 14:54:00,235.0,5.79,49.81
2024-01-20 14:56:00,234.91,5.8,49.8
2024-01-20 14:58:00,234.95,5.82,49.8
2024-01-20 15:00:00,234.63,5.83,49.79
2024-01-20 15:02:00,234.77,5.82,49.78
2024-01-20 15:04:00,234.59,5.75,49.78
2024-01-20 15:06:00,234.31,5.76,49.77
2024-01-20 15:08:00,234.77,5.84,49.79
2024-01-20 15:10:00,234.85,5.84,49.79
2024-01-20 15:12:00,235.0,5.8,49.8
2024-01-20 15:14:00,235.0,5.89,49.8
2024-01-20 15:16:00,235.0,5.79,49.79
2024-01-20 15:18:00,234.98,5.69,49.8
2024-01-20 15:20:00,235.0,5.89,49.79
2024-01-20 15:22:00,234.74,5.74,49.79
2024-01-20 15:24:00,234.59,5.77,49.79
2024-01-20 15:26:00,234.98,5.81,49.79
2024-01-20 15:28:00,235.0,5.79,49.79
2024-01-20 15:30:00,235.0,5.77,49.8
2024-01-20 15:32:00,234.68,5.78,49.79
2024-01-20 15:34:00,234.98,5.87,49.78
2024-01-20 15:36:00,235.0,5.82,49.79
2024-01-20 15:38:00,234.59,5.78,49.79
2024-01-20 15:40:00,235.0,5.85,49.79
2024-01-20 15:42:00,235.0,5.72,49.77
2024-01-20 15:44:00,234.52,5.95,49.8
2024-01-20 15:46:00,233.96,5.81,49.79
2024-01-20 15:48:00,234.41,5.84,49.79
2024-01-20 15:50:00,234.61,5.85,49.77
2024-01-20 15:52:00,234.8,5.8,49.76
2024-01-20 15:54:00,234.59,5.82,49.76
2024-01-20 15:56:00,234.52,5.79,49.76
2024-01-20 15:58:00,233.96,5.91,49.76
2024-01-20 16:00:00,234.14,5.9,49.77
2024-01-20 16:02:00,234.24,5.81,49.77
2024-01-20 16:04:00,233.67,5.77,49.77
2024-01-20 16:06:00,233.54,5.75,49.77
2024-01-20 16:08:00,233.81,5.88,49.78
2024-01-20 16:10:00,233.58,5.86,49.78
2024-01-20 16:12:00,233.26,5.79,49.79
2024-01-20 16:14:00,233.37,5.85,49.79
2024-01-20 16:16:00,233.58,5.8,49.79
2024-01-20 16:18:00,233.84,5.83,49.78
2024-01-20 16:20:00,233.6,5.83,49.75
2024-01-20 16:22:00,234.21,5.81,49.76
2024-01-20 16:24:00,234.44,5.82,49.75
2024-01-20 16:26:00,234.06,5.74,49.76
2024-01-20 16:28:00,233.52,5.8,49.77
2024-01-20 16:30:00,233.13,5.84,49.78
2024-01-20 16:32:00,233.11,5.85,49.78
2024-01-20 16:34:00,233.73,5.78,49.78
2024-01-20 16:36:00,233.95,5.81,49.77
2024-01-20 16:38:00,234.31,5.7,49.78
2024-01-20 16:40:00,234.87,5.79,49.77
2024-01-20 16:42:00,234.93,5.83,49.75
2024-01-20 16:44:00,234.96,5.9,49.77
2024-01-20 16:46:00,235.0,5.82,49.77
2024-01-20 16:48:00,235.0,5.8,49.77
2024-01-20 16:50:00,234.43,5.7,49.76
2024-01-20 16:52:00,234.79,5.83,49.77
2024-01-20 16:54:00,234.82,5.86,49.78
2024-01-20 16:56:00,235.0,5.77,49.78
2024-01-20 16:58:00,234.84,5.88,49.8
2024-01-20 17:00:00,235.0,5.83,49.8
2024-01-20 17:02:00,234.67,5.86,49.82
2024-01-20 17:04:00,234.85,5.8,49.81
2024-01-20 17:06:00,234.76,5.74,49.8
2024-01-20 17:08:00,234.7,5.82,49.79
2024-01-20 17:10:00,234.77,5.88,49.79
2024-01-20 17:12:00,234.94,5.82,49.78
2024-01-20 17:14:00,234.41,5.84,49.78
2024-01-20 17:16:00,234.78,5.87,49.78
2024-01-20 17:18:00,235.0,5.85,49.79
2024-01-20 17:20:00,235.0,5.78,49.79
2024-01-20 17:22:00,235.0,5.76,49.8
2024-01-20 17:24:00,234.93,5.86,49.82
2024-01-20 17:26:00,234.83,5.72,49.82
2024-01-20 17:28:00,235.0,5.87,49.82
2024-01-20 17:30:00,235.0,5.79,49.81
2024-01-20 17:32:00,234.4,5.84,49.81
2024-01-20 17:34:00,234.47,5.84,49.82
2024-01-20 17:36:00,234.23,5.77,49.82
2024-01-20 17:38:00,234.47,5.78,49.83
2024-01-20 17:40:00,234.45,5.77,49.82
2024-01-20 17:42:00,234.62,5.82,49.83
2024-01-20 17:44:00,234.24,5.7,49.83
2024-01-20 17:46:00,234.66,5.73,49.83
2024-01-20 17:48:00,235.0,5.83,49.84
2024-01-20 17:50:00,235.0,5.78,49.86
2024-01-20 17:52:00,234.39,5.84,49.87
2024-01-20 17:54:00,234.01,5.78,49.86
2024-01-20 17:56:00,233.5,5.76,49.86
2024-01-20 17:58:00,233.33,5.8,49.87
2024-01-20 18:00:00,233.07,5.85,49.87
2024-01-20 18:02:00,232.96,5.77,49.86
2024-01-20 18:04:00,232.73,5.89,49.87
2024-01-20 18:06:00,232.53,5.8,49.86
2024-01-20 18:08:00,232.44,5.9,49.87
2024-01-20 18:10:00,231.51,5.95,49.87
2024-01-20 18:12:00,231.03,5.88,49.86
2024-01-20 18:14:00,231.6,5.84,49.85
2024-01-20 18:16:00,232.34,5.87,49.85
2024-01-20 18:18:00,232.99,5.91,49.84
2024-01-20 18:20:00,232.71,5.85,49.84
2024-01-20 18:22:00,232.46,5.85,49.86
2024-01-20 18:24:00,232.82,5.86,49.86
2024-01-20 18:26:00,232.78,5.88,49.86
2024-01-20 18:28:00,232.8,5.9,49.85
2024-01-20 18:30:00,233.15,5.87,49.84
2024-01-20 18:32:00,232.92,5.92,49.84
2024-01-20 18:34:00,232.87,5.86,49.84
2024-01-20 18:36:00,233.0,5.89,49.86
2024-01-20 18:38:00,232.66,5.91,49.86
2024-01-20 18:40:00,232.23,5.92,49.85
2024-01-20 18:42:00,232.58,5.9,49.87
2024-01-20 18:44:00,233.01,5.9,49.88
2024-01-20 18:46:00,233.09,5.91,49.88
2024-01-20 18:48:00,232.87,5.87,49.89
2024-01-20 18:50:00,232.81,5.82,49.88
2024-01-20 18:52:00,232.52,5.81,49.89
2024-01-20 18:54:00,232.38,5.88,49.87
2024-01-20 18:56:00,232.84,5.86,49.86
2024-01-20 18:58:00,232.66,5.81,49.86
2024-01-20 19:00:00,232.53,5.83,49.85
2024-01-20 19:02:00,232.1,5.9,49.86
2024-01-20 19:04:00,231.87,5.89,49.85
2024-01-20 19:06:00,232.14,5.85,49.85
2024-01-20 19:08:00,231.79,5.92,49.83
2024-01-20 19:10:00,231.76,5.77,49.82
2024-01-20 19:12:00,231.31,5.75,49.82
2024-01-20 19:14:00,231.2,5.82,49.81
2024-01-20 19:16:00,231.11,5.78,49.81
2024-01-20 19:18:00,231.33,5.89,49.82
2024-01-20 19:20:00,231.27,5.89,49.83
2024-01-20 19:22:00,232.15,5.81,49.82
2024-01-20 19:24:00,231.81,5.93,49.83
2024-01-20 19:26:00,232.08,5.79,49.83
2024-01-20 19:28:00,232.2,5.87,49.85
2024-01-20 19:30:00,232.57,5.9,49.85
2024-01-20 19:32:00,232.72,5.76,49.85
2024-01-20 19:34:00,232.78,5.78,49.84
2024-01-20 19:36:00,233.29,5.83,49.85
2024-01-20 19:38:00,234.13,5.79,49.86
2024-01-20 19:40:00,234.07,5.87,49.86
2024-01-20 19:42:00,234.44,5.88,49.86
2024-01-20 19:44:00,234.8,5.72,49.86
2024-01-20 19:46:00,235.0,5.92,49.84
2024-01-20 19:48:00,234.61,5.78,49.85
2024-01-20 19:50:00,234.38,5.86,49.84
2024-01-20 19:52:00,234.13,5.77,49.84
2024-01-20 19:54:00,234.29,5.86,49.84
2024-01-20 19:56:00,234.46,5.89,49.85
2024-01-20 19:58:00,234.31,5.85,49.85
2024-01-20 20:00:00,234.16,5.77,49.87
2024-01-20 20:02:00,233.91,5.81,49.85
2024-01-20 20:04:00,234.29,5.81,49.86
2024-01-20 20:06:00,234.42,5.82,49.87
2024-01-20 20:08:00,234.41,5.72,49.87
2024-01-20 20:10:00,234.8,5.76,49.85
2024-01-20 20:12:00,234.55,5.83,49.84
2024-01-20 20:14:00,234.51,5.83,49.83
2024-01-20 20:16:00,234.96,5.83,49.82
2024-01-20 20:18:00,235.0,5.76,49.81
2024-01-20 20:20:00,235.0,5.84,49.81
2024-01-20 20:22:00,235.0,5.87,49.82
2024-01-20 20:24:00,234.78,5.84,49.81
2024-01-20 20:26:00,234.68,5.83,49.82
2024-01-20 20:28:00,234.62,5.79,49.84
2024-01-20 20:30:00,233.85,5.84,49.84
2024-01-20 20:32:00,233.7,5.84,49.83
2024-01-20 20:34:00,233.24,5.89,49.82
2024-01-20 20:36:00,233.2,5.72,49.8
2024-01-20 20:38:00,233.29,5.89,49.8
2024-01-20 20:40:00,233.86,5.89,49.8
2024-01-20 20:42:00,234.24,5.88,49.8
2024-01-20 20:44:00,234.07,5.85,49.79
2024-01-20 20:46:00,234.19,5.84,49.79
2024-01-20 20:48:00,234.39,5.75,49.78
2024-01-20 20:50:00,234.41,5.93,49.77
2024-01-20 20:52:00,234.3,5.83,49.76
2024-01-20 20:54:00,234.53,5.84,49.78
2024-01-20 20:56:00,234.72,5.79,49.79
2024-01-20 20:58:00,234.71,5.79,49.78
2024-01-20 21:00:00,234.54,5.86,49.79
2024-01-20 21:02:00,234.64,5.79,49.79
2024-01-20 21:04:00,234.38,5.81,49.78
2024-01-20 21:06:00,234.34,5.86,49.77
2024-01-20 21:08:00,234.7,5.84,49.78
2024-01-20 21:10:00,234.5,5.76,49.79
2024-01-20 21:12:00,234.09,5.8,49.79
2024-01-20 21:14:00,234.94,5.84,49.78
2024-01-20 21:16:00,234.93,5.79,49.79
2024-01-20 21:18:00,235.0,5.77,49.79
2024-01-20 21:20:00,235.0,5.74,49.79
2024-01-20 21:22:00,234.87,5.8,49.77
2024-01-20 21:24:00,234.62,5.7,49.75
2024-01-20 21:26:00,234.67,5.83,49.75
2024-01-20 21:28:00,233.93,5.79,49.74
2024-01-20 21:30:00,233.84,5.83,49.72
2024-01-20 21:32:00,233.71,5.72,49.72
2024-01-20 21:34:00,233.64,5.75,49.71
2024-01-20 21:36:00,234.26,5.83,49.7
2024-01-20 21:38:00,234.14,5.76,49.7
2024-01-20 21:40:00,234.1,5.85,49.71
2024-01-20 21:42:00,234.57,5.85,49.71
2024-01-20 21:44:00,234.1,5.8,49.71
2024-01-20 21:46:00,234.24,5.79,49.7
2024-01-20 21:48:00,234.33,5.93,49.71
2024-01-20 21:50:00,234.74,5.79,49.71
2024-01-20 21:52:00,235.0,5.86,49.7
2024-01-20 21:54:00,234.8,5.78,49.71
2024-01-20 21:56:00,234.77,5.81,49.72
2024-01-20 21:58:00,235.0,5.79,49.72
2024-01-20 22:00:00,235.0,5.83,49.74
2024-01-20 22:02:00,235.0,5.81,49.73
2024-01-20 22:04:00,234.45,5.86,49.74
2024-01-20 22:06:00,234.93,5.74,49.74
2024-01-20 22:08:00,234.69,5.8,49.73
2024-01-20 22:10:00,234.46,5.81,49.73
2024-01-20 22:12:00,234.72,5.89,49.73
2024-01-20 22:14:00,234.55,5.83,49.73
2024-01-20 22:16:00,234.16,5.76,49.76
2024-01-20 22:18:00,234.26,5.85,49.76
2024-01-20 22:20:00,234.42,5.87,49.79
2024-01-20 22:22:00,234.62,5.81,49.8
2024-01-20 22:24:00,234.54,5.75,49.8
2024-01-20 22:26:00,234.22,5.78,49.79
2024-01-20 22:28:00,233.35,5.77,49.79
2024-01-20 22:30:00,233.77,5.8,49.78
2024-01-20 22:32:00,233.74,5.82,49.78
2024-01-20 22:34:00,234.11,5.8,49.78
2024-01-20 22:36:00,234.12,5.85,49.81
2024-01-20 22:38:00,234.73,5.82,49.8
2024-01-20 22:40:00,234.7,5.77,49.8
2024-01-20 22:42:00,234.81,5.83,49.78
2024-01-20 22:44:00,234.51,5.88,49.77
2024-01-20 22:46:00,234.24,5.8,49.79
2024-01-20 22:48:00,234.47,5.8,49.78
2024-01-20 22:50:00,234.23,5.75,49.78
2024-01-20 22:52:00,234.85,5.88,49.77
2024-01-20 22:54:00,234.68,5.86,49.77
2024-01-20 22:56:00,234.91,5.75,49.77
2024-01-20 22:58:00,234.74,5.83,49.78
2024-01-20 23:00:00,234.53,5.76,49.78
2024-01-20 23:02:00,235.0,5.81,49.78
2024-01-20 23:04:00,235.0,5.83,49.8
2024-01-20 23:06:00,234.62,5.81,49.79
2024-01-20 23:08:00,234.24,5.88,49.78
2024-01-20 23:10:00,234.78,5.75,49.78
2024-01-20 23:12:00,234.37,5.85,49.78
2024-01-20 23:14:00,234.81,5.85,49.78
2024-01-20 23:16:00,234.85,5.74,49.78
2024-01-20 23:18:00,234.81,5.84,49.79
2024-01-20 23:20:00,234.59,5.77,49.79
2024-01-20 23:22:00,234.5,5.74,49.78
2024-01-20 23:24:00,234.87,5.82,49.78
2024-01-20 23:26:00,235.0,5.8,49.79
2024-01-20 23:28:00,234.99,5.8,49.82
2024-01-20 23:30:00,234.74,5.83,49.82
2024-01-20 23:32:00,235.0,5.8,49.84
2024-01-20 23:34:00,234.87,5.78,49.85
2024-01-20 23:36:00,235.0,5.74,49.85
2024-01-20 23:38:00,235.0,5.83,49.86
2024-01-20 23:40:00,235.0,5.86,49.84
2024-01-20 23:42:00,234.58,5.81,49.85
2024-01-20 23:44:00,234.47,5.8,49.86
2024-01-20 23:46:00,234.39,5.88,49.86
2024-01-20 23:48:00,235.0,5.81,49.85
2024-01-20 23:50:00,235.0,5.85,49.85
2024-01-20 23:52:00,234.02,5.8,49.83
2024-01-20 23:54:00,234.2,5.76,49.83
2024-01-20 23:56:00,233.68,5.82,49.83
2024-01-20 23:58:00,233.51,5.83,49.81
2024-01-21 00:00:00,233.52,5.8,49.81
2024-01-21 00:02:00,233.48,5.82,49.81
2024-01-21 00:04:00,233.58,5.91,49.81
2024-01-21 00:06:00,233.77,5.9,49.81
2024-01-21 00:08:00,234.03,5.78,49.82
2024-01-21 00:10:00,234.15,5.91,49.8
2024-01-21 00:12:00,234.92,5.86,49.81
2024-01-21 00:14:00,234.51,5.76,49.82
2024-01-21 00:16:00,233.79,5.75,49.83
2024-01-21 00:18:00,234.2,5.92,49.82
2024-01-21 00:20:00,233.9,5.78,49.83
2024-01-21 00:22:00,233.83,5.76,49.83
2024-01-21 00:24:00,233.47,5.87,49.84
2024-01-21 00:26:00,233.37,5.85,49.84
2024-01-21 00:28:00,233.34,5.77,49.8
2024-01-21 00:30:00,233.3,5.78,49.8
2024-01-21 00:32:00,232.98,5.89,49.81
2024-01-21 00:34:00,233.1,5.82,49.81
2024-01-21 00:36:00,233.48,5.91,49.8
2024-01-21 00:38:00,232.95,5.86,49.78
2024-01-21 00:40:00,233.05,5.85,49.78
2024-01-21 00:42:00,233.67,5.83,49.79
2024-01-21 00:44:00,234.08,5.81,49.78
2024-01-21 00:46:00,233.95,5.84,49.79
2024-01-21 00:48:00,234.55,5.78,49.78
2024-01-21 00:50:00,234.88,5.84,49.78
2024-01-21 00:52:00,234.81,5.78,49.78
2024-01-21 00:54:00,234.81,5.83,49.78
2024-01-21 00:56:00,234.78,5.82,49.77
2024-01-21 00:58:00,234.98,5.73,49.77
2024-01-21 01:00:00,235.0,5.81,49.77
2024-01-21 01:02:00,234.63,5.81,49.79
2024-01-21 01:04:00,234.61,5.79,49.78
2024-01-21 01:06:00,234.73,5.83,49.77
2024-01-21 01:08:00,234.65,5.74,49.77
2024-01-21 01:10:00,234.82,5.69,49.77
2024-01-21 01:12:00,235.0,5.81,49.78
2024-01-21 01:14:00,235.0,5.83,49.77
2024-01-21 01:16:00,234.43,5.95,49.78
2024-01-21 01:18:00,234.73,5.86,49.79
2024-01-21 01:20:00,235.0,5.8,49.79
2024-01-21 01:22:00,235.0,5.81,49.79
2024-01-21 01:24:00,235.0,5.9,49.78
2024-01-21 01:26:00,235.0,5.75,49.78
2024-01-21 01:28:00,234.41,5.78,49.78
2024-01-21 01:30:00,234.79,5.73,49.79
2024-01-21 01:32:00,234.77,5.88,49.78
2024-01-21 01:34:00,234.93,5.79,49.77
2024-01-21 01:36:00,234.73,5.77,49.76
2024-01-21 01:38:00,235.0,5.78,49.76
2024-01-21 01:40:00,234.61,5.81,49.77
2024-01-21 01:42:00,234.64,5.77,49.77
2024-01-21 01:44:00,233.93,5.74,49.77
2024-01-21 01:46:00,233.09,5.8,49.77
2024-01-21 01:48:00,233.62,5.79,49.76
2024-01-21 01:50:00,232.97,5.84,49.76
2024-01-21 01:52:00,232.59,5.89,49.77
2024-01-21 01:54:00,232.39,5.76,49.76
2024-01-21 01:56:00,232.93,5.85,49.75
2024-01-21 01:58:00,233.41,5.82,49.75
2024-01-21 02:00:00,234.25,5.86,49.75
2024-01-21 02:02:00,234.38,5.84,49.76
2024-01-21 02:04:00,234.01,5.9,49.77
2024-01-21 02:06:00,233.69,5.83,49.77
2024-01-21 02:08:00,233.74,5.86,49.77
2024-01-21 02:10:00,233.9,5.85,49.77
2024-01-21 02:12:00,234.06,5.85,49.78
2024-01-21 02:14:00,233.39,5.78,49.76
2024-01-21 02:16:00,233.01,5.79,49.77
2024-01-21 02:18:00,233.48,5.86,49.76
2024-01-21 02:20:00,233.16,5.8,49.76
2024-01-21 02:22:00,233.62,5.76,49.76
2024-01-21 02:24:00,233.18,5.86,49.76
2024-01-21 02:26:00,232.78,5.82,49.76
2024-01-21 02:28:00,232.21,5.82,49.76
2024-01-21 02:30:00,231.73,5.82,49.77
2024-01-21 02:32:00,231.27,5.85,49.78
2024-01-21 02:34:00,231.24,5.85,49.79
2024-01-21 02:36:00,230.52,5.92,49.78
2024-01-21 02:38:00,229.62,6.02,49.78
2024-01-21 02:40:00,229.89,5.96,49.77
2024-01-21 02:42:00,229.8,5.9,49.76
2024-01-21 02:44:00,230.21,5.96,49.76
2024-01-21 02:46:00,230.39,5.93,49.76
2024-01-21 02:48:00,230.19,5.77,49.76
2024-01-21 02:50:00,230.47,5.84,49.77
2024-01-21 02:52:00,230.62,5.91,49.77
2024-01-21 02:54:00,230.27,5.95,49.77
2024-01-21 02:56:00,230.08,5.82,49.77
2024-01-21 02:58:00,230.94,5.87,49.77
2024-01-21 03:00:00,230.94,5.88,49.76
2024-01-21 03:02:00,231.67,5.87,49.75
2024-01-21 03:04:00,231.25,5.93,49.75
2024-01-21 03:06:00,231.13,5.86,49.76
2024-01-21 03:08:00,230.85,5.88,49.77
2024-01-21 03:10:00,230.59,5.95,49.75
2024-01-21 03:12:00,230.61,5.89,49.73
2024-01-21 03:14:00,230.35,5.92,49.72
2024-01-21 03:16:00,230.25,5.87,49.73
2024-01-21 03:18:00,230.37,5.87,49.72
2024-01-21 03:20:00,230.68,5.89,49.73
2024-01-21 03:22:00,230.89,5.72,49.74
2024-01-21 03:24:00,230.94,5.89,49.72
2024-01-21 03:26:00,230.77,5.89,49.71
2024-01-21 03:28:00,231.23,5.91,49.71
2024-01-21 03:30:00,231.87,5.88,49.72
2024-01-21 03:32:00,231.58,5.89,49.73
2024-01-21 03:34:00,232.0,5.91,49.75
2024-01-21 03:36:00,232.53,5.73,49.74
2024-01-21 03:38:00,231.92,5.78,49.74
2024-01-21 03:40:00,231.77,5.93,49.73
2024-01-21 03:42:00,231.83,5.94,49.72
2024-01-21 03:44:00,232.52,5.76,49.72
2024-01-21 03:46:00,233.06,5.81,49.71
2024-01-21 03:48:00,233.64,5.86,49.7
2024-01-21 03:50:00,233.86,5.79,49.7
2024-01-21 03:52:00,233.82,5.79,49.7
2024-01-21 03:54:00,233.52,5.84,49.71
2024-01-21 03:56:00,233.5,5.83,49.71
2024-01-21 03:58:00,233.54,5.82,49.71
2024-01-21 04:00:00,233.5,5.84,49.71
2024-01-21 04:02:00,233.45,5.88,49.73
2024-01-21 04:04:00,234.31,5.82,49.72
2024-01-21 04:06:00,234.22,5.82,49.73
2024-01-21 04:08:00,233.97,5.81,49.72
2024-01-21 04:10:00,234.56,5.84,49.71
2024-01-21 04:12:00,234.58,5.74,49.72
2024-01-21 04:14:00,234.71,5.72,49.71
2024-01-21 04:16:00,234.61,5.79,49.71
2024-01-21 04:18:00,234.65,5.88,49.71
2024-01-21 04:20:00,235.0,5.82,49.71
2024-01-21 04:22:00,234.94,5.84,49.71
2024-01-21 04:24:00,235.0,5.8,49.7
2024-01-21 04:26:00,234.93,5.73,49.7
2024-01-21 04:28:00,234.52,5.8,49.7
2024-01-21 04:30:00,234.48,5.8,49.7
2024-01-21 04:32:00,234.88,5.82,49.7
2024-01-21 04:34:00,234.92,5.88,49.7
2024-01-21 04:36:00,234.79,5.84,49.7
2024-01-21 04:38:00,234.37,5.73,49.71
2024-01-21 04:40:00,234.68,5.78,49.7
2024-01-21 04:42:00,234.98,5.79,49.7
2024-01-21 04:44:00,235.0,5.81,49.71
2024-01-21 04:46:00,235.0,5.84,49.71
2024-01-21 04:48:00,234.53,5.84,49.71
2024-01-21 04:50:00,234.75,5.81,49.72
2024-01-21 04:52:00,234.6,5.81,49.71
2024-01-21 04:54:00,234.3,5.88,49.71
2024-01-21 04:56:00,235.0,5.73,49.71
2024-01-21 04:58:00,235.0,5.86,49.7
2024-01-21 05:00:00,234.79,5.73,49.72
2024-01-21 05:02:00,234.19,5.82,49.74
2024-01-21 05:04:00,234.59,5.87,49.76
2024-01-21 05:06:00,234.65,5.82,49.76
2024-01-21 05:08:00,234.62,5.78,49.77
2024-01-21 05:10:00,234.44,5.8,49.76
2024-01-21 05:12:00,234.73,5.89,49.74
2024-01-21 05:14:00,235.0,5.84,49.75
