timestamp,voltage,current,frequency
2024-01-09 10:12:00,234.64,5.73,50.0
2024-01-09 10:14:00,234.65,5.82,50.01
2024-01-09 10:16:00,234.48,5.74,50.01
2024-01-09 10:18:00,234.59,5.8,50.03
2024-01-09 10:20:00,233.72,5.88,50.04
2024-01-09 10:22:00,233.88,5.66,50.05
2024-01-09 10:24:00,233.52,5.8,50.05
2024-01-09 10:26:00,233.66,5.86,50.06
2024-01-09 10:28:00,233.95,5.83,50.06
2024-01-09 10:30:00,233.57,5.79,50.07
2024-01-09 10:32:00,233.86,5.86,50.06
2024-01-09 10:34:00,234.18,5.76,50.07
2024-01-09 10:36:00,234.09,5.9,50.06
2024-01-09 10:38:00,234.7,5.79,50.06
2024-01-09 10:40:00,234.77,5.77,50.05
2024-01-09 10:42:00,234.51,5.77,50.06
2024-01-09 10:44:00,234.2,5.78,50.05
2024-01-09 10:46:00,234.02,5.89,50.04
2024-01-09 10:48:00,233.77,5.83,50.03
2024-01-09 10:50:00,234.54,5.8,50.04
2024-01-09 10:52:00,234.88,5.85,50.04
2024-01-09 10:54:00,234.82,5.9,50.04
2024-01-09 10:56:00,234.66,5.77,50.02
2024-01-09 10:58:00,234.95,5.68,50.02
2024-01-09 11:00:00,234.88,5.91,50.0
2024-01-09 11:02:00,234.56,5.8,50.0
2024-01-09 11:04:00,234.37,5.81,49.99
2024-01-09 11:06:00,234.5,5.69,49.99
2024-01-09 11:08:00,234.29,5.87,50.01
2024-01-09 11:10:00,234.17,5.89,50.0
2024-01-09 11:12:00,233.83,5.91,50.01
2024-01-09 11:14:00,233.83,5.86,50.01
2024-01-09 11:16:00,233.81,5.76,50.01
2024-01-09 11:18:00,234.03,5.81,50.02
2024-01-09 11:20:00,234.16,5.77,50.0
2024-01-09 11:22:00,234.11,5.79,50.01
2024-01-09 11:24:00,233.86,5.79,50.02
2024-01-09 11:26:00,233.91,5.79,50.02
2024-01-09 11:28:00,234.39,5.83,50.02
2024-01-09 11:30:00,234.13,5.87,50.05
2024-01-09 11:32:00,233.85,5.76,50.05
2024-01-09 11:34:00,234.16,5.81,50.04
2024-01-09 11:36:00,234.12,5.85,50.03
2024-01-09 11:38:00,234.33,5.87,50.04
2024-01-09 11:40:00,234.32,5.86,50.03
2024-01-09 11:42:00,233.99,5.81,50.02
2024-01-09 11:44:00,233.71,5.92,50.04
2024-01-09 11:46:00,233.58,5.83,50.04
2024-01-09 11:48:00,233.97,5.89,50.02
2024-01-09 11:50:00,234.14,5.75,50.04
2024-01-09 11:52:00,234.29,5.77,50.04
2024-01-09 11:54:00,234.19,5.84,50.05
2024-01-09 11:56:00,233.79,5.92,50.07
2024-01-09 11:58:00,233.48,5.83,50.08
2024-01-09 12:00:00,233.91,5.8,50.09
2024-01-09 12:02:00,234.96,5.81,50.09
2024-01-09 12:04:00,235.0,5.81,50.08
2024-01-09 12:06:00,235.0,5.74,50.07
2024-01-09 12:08:00,235.0,5.71,50.08
2024-01-09 12:10:00,234.3,5.73,50.08
2024-01-09 12:12:00,234.4,5.88,50.08
2024-01-09 12:14:00,234.31,5.84,50.07
2024-01-09 12:16:00,234.36,5.75,50.07
2024-01-09 12:18:00,234.31,5.77,50.07
2024-01-09 12:20:00,234.37,5.87,50.06
2024-01-09 12:22:00,234.34,5.78,50.06
2024-01-09 12:24:00,234.61,5.83,50.06
2024-01-09 12:26:00,234.92,5.73,50.04
2024-01-09 12:28:00,234.47,5.81,50.05
2024-01-09 12:30:00,233.43,5.9,50.05
2024-01-09 12:32:00,232.88,5.85,50.06
2024-01-09 12:34:00,233.09,5.89,50.05
2024-01-09 12:36:00,232.94,5.79,50.06
2024-01-09 12:38:00,233.17,5.98,50.06
2024-01-09 12:40:00,232.91,5.83,50.07
2024-01-09 12:42:00,232.79,5.85,50.07
2024-01-09 12:44:00,232.8,5.81,50.07
2024-01-09 12:46:00,232.74,5.84,50.08
2024-01-09 12:48:00,233.35,5.79,50.08
2024-01-09 12:50:00,233.06,5.85,50.07
2024-01-09 12:52:00,233.15,5.89,50.05
2024-01-09 12:54:00,233.32,5.81,50.05
2024-01-09 12:56:00,233.01,5.9,50.06
2024-01-09 12:58:00,233.21,5.88,50.05
2024-01-09 13:00:00,232.99,5.88,50.04
2024-01-09 13:02:00,233.49,5.81,50.05
2024-01-09 13:04:00,234.23,5.78,50.05
2024-01-09 13:06:00,234.6,5.86,50.05
2024-01-09 13:08:00,234.42,5.8,50.06
2024-01-09 13:10:00,234.32,5.82,50.06
2024-01-09 13:12:00,234.57,5.82,50.05
2024-01-09 13:14:00,234.23,5.72,50.04
2024-01-09 13:16:00,234.51,5.88,50.05
2024-01-09 13:18:00,234.7,5.8,50.05
2024-01-09 13:20:00,234.8,5.89,50.05
2024-01-09 13:22:00,235.0,5.84,50.06
2024-01-09 13:24:00,234.3,5.86,50.06
2024-01-09 13:26:00,234.14,5.74,50.06
2024-01-09 13:28:00,234.15,5.75,50.04
2024-01-09 13:30:00,234.32,5.86,50.05
2024-01-09 13:32:00,234.73,5.8,50.05
2024-01-09 13:34:00,234.4,5.73,50.06
2024-01-09 13:36:00,234.8,5.73,50.07
2024-01-09 13:38:00,234.77,5.79,50.06
2024-01-09 13:40:00,234.9,5.84,50.07
2024-01-09 13:42:00,234.86,5.8,50.07
2024-01-09 13:44:00,235.0,5.8,50.07
2024-01-09 13:46:00,235.0,5.78,50.08
2024-01-09 13:48:00,234.62,5.79,50.09
2024-01-09 13:50:00,234.23,5.74,50.09
2024-01-09 13:52:00,233.63,5.76,50.1
2024-01-09 13:54:00,233.56,5.89,50.08
2024-01-09 13:56:00,233.53,5.85,50.07
2024-01-09 13:58:00,233.89,5.85,50.06
2024-01-09 14:00:00,233.88,5.84,50.05
2024-01-09 14:02:00,233.36,5.85,50.07
2024-01-09 14:04:00,233.22,5.91,50.07
2024-01-09 14:06:00,233.3,5.87,50.07
2024-01-09 14:08:00,233.19,5.87,50.08
2024-01-09 14:10:00,233.3,5.81,50.08
2024-01-09 14:12:00,234.18,5.82,50.08
2024-01-09 14:14:00,233.78,5.73,50.08
2024-01-09 14:16:00,234.01,5.8,50.08
2024-01-09 14:18:00,233.6,5.83,50.08
2024-01-09 14:20:00,233.41,5.92,50.08
2024-01-09 14:22:00,233.51,5.87,50.08
2024-01-09 14:24:00,233.45,5.76,50.09
2024-01-09 14:26:00,233.39,5.86,50.1
2024-01-09 14:28:00,233.17,5.83,50.11
2024-01-09 14:30:00,232.78,5.95,50.1
2024-01-09 14:32:00,232.36,5.86,50.12
2024-01-09 14:34:00,231.69,5.86,50.13
2024-01-09 14:36:00,231.71,5.88,50.12
2024-01-09 14:38:00,231.5,5.86,50.11
2024-01-09 14:40:00,231.48,5.85,50.11
2024-01-09 14:42:00,231.59,5.78,50.1
2024-01-09 14:44:00,232.4,5.8,50.12
2024-01-09 14:46:00,232.42,5.82,50.1
2024-01-09 14:48:00,232.47,5.92,50.1
2024-01-09 14:50:00,232.44,5.9,50.1
2024-01-09 14:52:00,231.89,5.87,50.12
2024-01-09 14:54:00,231.88,5.73,50.12
2024-01-09 14:56:00,231.81,5.77,50.1
2024-01-09 14:58:00,232.15,5.82,50.1
2024-01-09 15:00:00,232.14,5.83,50.1
2024-01-09 15:02:00,232.07,5.8,50.09
2024-01-09 15:04:00,232.22,5.86,50.09
2024-01-09 15:06:00,232.9,5.88,50.1
2024-01-09 15:08:00,232.84,5.85,50.09
2024-01-09 15:10:00,233.12,5.83,50.1
2024-01-09 15:12:00,233.17,5.84,50.13
2024-01-09 15:14:00,232.94,5.81,50.13
2024-01-09 15:16:00,232.73,5.83,50.12
2024-01-09 15:18:00,232.9,5.87,50.12
2024-01-09 15:20:00,233.15,5.74,50.11
2024-01-09 15:22:00,233.09,5.78,50.09
2024-01-09 15:24:00,232.99,5.87,50.11
2024-01-09 15:26:00,232.79,5.88,50.11
2024-01-09 15:28:00,233.22,5.82,50.1
2024-01-09 15:30:00,233.24,5.78,50.09
2024-01-09 15:32:00,233.14,5.82,50.09
2024-01-09 15:34:00,233.39,5.81,50.09
2024-01-09 15:36:00,233.39,5.88,50.09
2024-01-09 15:38:00,233.36,5.81,50.09
2024-01-09 15:40:00,233.09,5.79,50.1
2024-01-09 15:42:00,232.71,5.83,50.11
2024-01-09 15:44:00,232.59,5.89,50.1
2024-01-09 15:46:00,232.22,5.78,50.12
2024-01-09 15:48:00,231.82,5.9,50.11
2024-01-09 15:50:00,232.28,5.96,50.09
2024-01-09 15:52:00,231.9,5.9,50.09
2024-01-09 15:54:00,232.17,5.83,50.11
2024-01-09 15:56:00,232.21,5.79,50.11
2024-01-09 15:58:00,231.79,5.94,50.1
2024-01-09 16:00:00,231.97,5.84,50.1
2024-01-09 16:02:00,231.3,5.9,50.11
2024-01-09 16:04:00,230.98,5.8,50.12
2024-01-09 16:06:00,230.4,5.95,50.11
2024-01-09 16:08:00,230.01,5.91,50.1
2024-01-09 16:10:00,229.77,5.92,50.08
2024-01-09 16:12:00,230.34,5.9,50.06
2024-01-09 16:14:00,229.99,5.95,50.07
2024-01-09 16:16:00,230.47,5.86,50.07
2024-01-09 16:18:00,230.62,5.92,50.08
2024-01-09 16:20:00,230.37,5.89,50.08
2024-01-09 16:22:00,230.35,5.93,50.06
2024-01-09 16:24:00,230.74,5.83,50.06
2024-01-09 16:26:00,231.17,5.89,50.06
2024-01-09 16:28:00,230.76,5.83,50.07
2024-01-09 16:30:00,230.56,5.86,50.08
2024-01-09 16:32:00,230.19,5.91,50.08
2024-01-09 16:34:00,230.19,5.87,50.07
2024-01-09 16:36:00,229.81,5.93,50.07
2024-01-09 16:38:00,230.15,5.89,50.06
2024-01-09 16:40:00,230.07,5.88,50.07
2024-01-09 16:42:00,229.94,5.89,50.08
2024-01-09 16:44:00,230.11,5.98,50.09
2024-01-09 16:46:00,229.8,5.95,50.11
2024-01-09 16:48:00,230.34,5.94,50.12
2024-01-09 16:50:00,230.23,5.85,50.12
2024-01-09 16:52:00,229.65,5.97,50.11
2024-01-09 16:54:00,230.1,5.84,50.12
2024-01-09 16:56:00,229.93,5.84,50.14
2024-01-09 16:58:00,230.32,5.9,50.14
2024-01-09 17:00:00,230.47,5.9,50.13
2024-01-09 17:02:00,230.33,5.99,50.16
2024-01-09 17:04:00,230.87,5.91,50.16
2024-01-09 17:06:00,230.59,5.85,50.15
2024-01-09 17:08:00,231.35,5.96,50.16
2024-01-09 17:10:00,231.01,5.92,50.16
2024-01-09 17:12:00,230.26,5.91,50.15
2024-01-09 17:14:00,229.98,5.89,50.14
2024-01-09 17:16:00,229.96,5.9,50.12
2024-01-09 17:18:00,230.5,5.84,50.11
2024-01-09 17:20:00,230.38,5.89,50.13
2024-01-09 17:22:00,230.47,5.92,50.13
2024-01-09 17:24:00,230.56,5.9,50.11
2024-01-09 17:26:00,230.47,5.95,50.15
2024-01-09 17:28:00,230.05,5.92,50.15
2024-01-09 17:30:00,230.76,5.82,50.15
2024-01-09 17:32:00,230.27,5.88,50.15
2024-01-09 17:34:00,230.65,5.83,50.16
2024-01-09 17:36:00,230.65,5.9,50.17
2024-01-09 17:38:00,230.2,5.94,50.16
2024-01-09 17:40:00,230.59,5.9,50.16
2024-01-09 17:42:00,230.38,5.93,50.17
2024-01-09 17:44:00,230.19,5.84,50.18
2024-01-09 17:46:00,229.69,5.84,50.17
2024-01-09 17:48:00,229.54,5.84,50.15
2024-01-09 17:50:00,229.14,5.95,50.14
2024-01-09 17:52:00,229.02,6.02,50.14
2024-01-09 17:54:00,229.14,5.87,50.16
2024-01-09 17:56:00,228.95,5.91,50.17
2024-01-09 17:58:00,228.89,5.92,50.17
2024-01-09 18:00:00,228.8,5.94,50.17
2024-01-09 18:02:00,228.57,5.89,50.17
2024-01-09 18:04:00,228.08,5.86,50.17
2024-01-09 18:06:00,228.41,5.98,50.15
2024-01-09 18:08:00,228.32,5.88,50.15
2024-01-09 18:10:00,228.18,5.97,50.15
2024-01-09 18:12:00,227.51,5.9,50.15
2024-01-09 18:14:00,227.54,5.88,50.13
2024-01-09 18:16:00,227.56,5.88,50.12
2024-01-09 18:18:00,227.41,5.93,50.11
2024-01-09 18:20:00,227.16,5.96,50.1
2024-01-09 18:22:00,227.19,5.94,50.1
2024-01-09 18:24:00,227.49,5.99,50.11
2024-01-09 18:26:00,227.79,5.96,50.11
2024-01-09 18:28:00,227.65,5.9,50.11
2024-01-09 18:30:00,227.9,5.91,50.11
2024-01-09 18:32:00,227.66,5.96,50.1
2024-01-09 18:34:00,227.4,5.92,50.11
2024-01-09 18:36:00,227.37,5.93,50.11
2024-01-09 18:38:00,227.22,6.01,50.1
2024-01-09 18:40:00,227.16,5.89,50.1
2024-01-09 18:42:00,226.57,6.01,50.11
2024-01-09 18:44:00,226.84,5.96,50.1
2024-01-09 18:46:00,226.56,6.05,50.11
2024-01-09 18:48:00,226.6,5.94,50.13
2024-01-09 18:50:00,226.36,5.98,50.14
2024-01-09 18:52:00,226.07,6.02,50.14
2024-01-09 18:54:00,226.05,5.93,50.14
2024-01-09 18:56:00,226.16,5.91,50.14
2024-01-09 18:58:00,226.35,6.02,50.12
2024-01-09 19:00:00,226.81,6.05,50.13
2024-01-09 19:02:00,226.44,5.95,50.13
2024-01-09 19:04:00,226.54,5.97,50.13
2024-01-09 19:06:00,226.51,5.98,50.13
2024-01-09 19:08:00,226.39,5.94,50.15
2024-01-09 19:10:00,226.9,5.99,50.16
2024-01-09 19:12:00,227.18,5.97,50.14
2024-01-09 19:14:00,227.09,5.94,50.13
2024-01-09 19:16:00,226.57,5.99,50.14
2024-01-09 19:18:00,226.16,5.94,50.15
2024-01-09 19:20:00,225.85,5.99,50.15
2024-01-09 19:22:00,226.03,5.94,50.15
2024-01-09 19:24:00,226.09,5.99,50.15
2024-01-09 19:26:00,226.21,6.09,50.17
2024-01-09 19:28:00,225.98,5.86,50.18
2024-01-09 19:30:00,226.05,6.03,50.18
2024-01-09 19:32:00,226.07,6.04,50.19
2024-01-09 19:34:00,225.59,5.95,50.19
2024-01-09 19:36:00,225.62,5.98,50.2
2024-01-09 19:38:00,225.97,6.07,50.2
2024-01-09 19:40:00,225.67,5.98,50.2
2024-01-09 19:42:00,225.85,6.0,50.22
2024-01-09 19:44:00,225.69,6.01,50.25
2024-01-09 19:46:00,225.48,6.0,50.24
2024-01-09 19:48:00,225.51,5.95,50.25
2024-01-09 19:50:00,225.56,5.94,50.26
2024-01-09 19:52:00,225.63,6.04,50.24
2024-01-09 19:54:00,225.76,6.02,50.24
2024-01-09 19:56:00,225.32,5.99,50.25
2024-01-09 19:58:00,225.71,5.96,50.24
2024-01-09 20:00:00,225.56,5.97,50.24
2024-01-09 20:02:00,225.52,5.95,50.26
2024-01-09 20:04:00,225.57,6.01,50.24
2024-01-09 20:06:00,224.72,5.93,50.23
2024-01-09 20:08:00,224.92,5.88,50.25
2024-01-09 20:10:00,224.98,6.07,50.24
2024-01-09 20:12:00,225.16,6.0,50.25
2024-01-09 20:14:00,225.08,6.02,50.26
2024-01-09 20:16:00,224.85,6.02,50.24
2024-01-09 20:18:00,225.1,6.1,50.23
2024-01-09 20:20:00,225.06,6.04,50.23
2024-01-09 20:22:00,225.12,5.98,50.22
2024-01-09 20:24:00,225.09,6.0,50.21
2024-01-09 20:26:00,225.07,6.08,50.21
2024-01-09 20:28:00,224.64,6.0,50.2
2024-01-09 20:30:00,224.17,6.02,50.19
2024-01-09 20:32:00,223.95,6.03,50.18
2024-01-09 20:34:00,223.34,6.07,50.16
2024-01-09 20:36:00,223.0,5.95,50.15
2024-01-09 20:38:00,223.15,6.04,50.18
2024-01-09 20:40:00,223.53,5.98,50.17
2024-01-09 20:42:00,224.47,6.06,50.17
2024-01-09 20:44:00,224.5,6.02,50.16
2024-01-09 20:46:00,224.56,6.01,50.15
2024-01-09 20:48:00,224.37,6.09,50.15
2024-01-09 20:50:00,225.09,5.91,50.14
2024-01-09 20:52:00,224.55,5.95,50.13
2024-01-09 20:54:00,224.66,6.02,50.13
2024-01-09 20:56:00,223.88,6.1,50.12
2024-01-09 20:58:00,223.49,6.04,50.13
2024-01-09 21:00:00,223.38,6.04,50.11
2024-01-09 21:02:00,223.64,5.98,50.11
2024-01-09 21:04:00,223.87,6.08,50.12
2024-01-09 21:06:00,224.24,6.0,50.11
2024-01-09 21:08:00,224.73,6.07,50.1
2024-01-09 21:10:00,225.05,5.98,50.12
2024-01-09 21:12:00,224.87,6.1,50.12
2024-01-09 21:14:00,225.5,5.97,50.13
2024-01-09 21:16:00,225.16,6.04,50.14
2024-01-09 21:18:00,226.0,6.0,50.15
2024-01-09 21:20:00,225.84,6.01,50.14
2024-01-09 21:22:00,225.88,5.99,50.14
2024-01-09 21:24:00,225.9,5.96,50.13
2024-01-09 21:26:00,226.28,5.98,50.14
2024-01-09 21:28:00,225.77,6.01,50.14
2024-01-09 21:30:00,225.63,6.09,50.12
2024-01-09 21:32:00,225.9,6.02,50.13
2024-01-09 21:34:00,225.96,6.01,50.13
2024-01-09 21:36:00,225.71,6.0,50.13
2024-01-09 21:38:00,225.33,6.03,50.13
2024-01-09 21:40:00,224.8,5.98,50.12
2024-01-09 21:42:00,225.16,6.0,50.13
2024-01-09 21:44:00,224.93,6.05,50.16
2024-01-09 21:46:00,225.05,6.04,50.17
2024-01-09 21:48:00,224.56,6.04,50.17
2024-01-09 21:50:00,224.47,5.97,50.18
2024-01-09 21:52:00,224.13,6.12,50.18
2024-01-09 21:54:00,223.7,6.0,50.18
2024-01-09 21:56:00,224.54,5.96,50.17
2024-01-09 21:58:00,224.35,6.04,50.17
2024-01-09 22:00:00,223.95,6.01,50.17
2024-01-09 22:02:00,223.75,6.0,50.18
2024-01-09 22:04:00,223.64,5.97,50.17
2024-01-09 22:06:00,223.65,5.96,50.19
2024-01-09 22:08:00,223.96,6.09,50.19
2024-01-09 22:10:00,223.23,6.11,50.19
2024-01-09 22:12:00,222.95,6.05,50.2
2024-01-09 22:14:00,223.32,6.08,50.2
2024-01-09 22:16:00,223.21,6.05,50.19
2024-01-09 22:18:00,223.52,6.07,50.2
2024-01-09 22:20:00,222.63,6.05,50.2
2024-01-09 22:22:00,222.69,6.01,50.19
2024-01-09 22:24:00,222.85,6.03,50.19
2024-01-09 22:26:00,222.62,6.12,50.2
2024-01-09 22:28:00,222.72,6.03,50.21
2024-01-09 22:30:00,222.86,6.05,50.22
2024-01-09 22:32:00,223.36,5.97,50.21
2024-01-09 22:34:00,223.09,5.96,50.21
2024-01-09 22:36:00,223.3,6.03,50.2
2024-01-09 22:38:00,223.69,6.03,50.21
2024-01-09 22:40:00,224.09,6.01,50.23
2024-01-09 22:42:00,223.94,6.12,50.22
2024-01-09 22:44:00,224.12,5.99,50.23
2024-01-09 22:46:00,223.95,6.04,50.22
2024-01-09 22:48:00,224.28,5.98,50.24
2024-01-09 22:50:00,223.93,5.95,50.25
2024-01-09 22:52:00,223.72,6.03,50.25
2024-01-09 22:54:00,223.26,6.03,50.26
2024-01-09 22:56:00,223.62,6.04,50.27
2024-01-09 22:58:00,223.25,6.02,50.27
2024-01-09 23:00:00,223.2,6.02,50.26
2024-01-09 23:02:00,222.47,6.09,50.26
2024-01-09 23:04:00,222.79,6.02,50.26
2024-01-09 23:06:00,222.79,6.09,50.26
2024-01-09 23:08:00,223.07,5.99,50.25
2024-01-09 23:10:00,223.05,6.1,50.26
2024-01-09 23:12:00,223.66,5.96,50.26
2024-01-09 23:14:00,223.72,6.06,50.25
2024-01-09 23:16:00,224.31,6.01,50.24
2024-01-09 23:18:00,224.3,6.0,50.27
2024-01-09 23:20:00,224.67,6.01,50.26
2024-01-09 23:22:00,225.0,6.05,50.24
2024-01-09 23:24:00,225.23,6.0,50.22
2024-01-09 23:26:00,225.54,6.1,50.23
2024-01-09 23:28:00,225.92,6.07,50.22
2024-01-09 23:30:00,225.27,6.03,50.22
2024-01-09 23:32:00,224.79,6.0,50.22
2024-01-09 23:34:00,224.74,5.97,50.22
2024-01-09 23:36:00,224.73,5.91,50.22
2024-01-09 23:38:00,224.26,6.05,50.21
2024-01-09 23:40:00,224.62,5.99,50.2
2024-01-09 23:42:00,224.72,5.96,50.2
2024-01-09 23:44:00,224.46,5.98,50.21
2024-01-09 23:46:00,224.06,5.96,50.21
2024-01-09 23:48:00,224.05,6.03,50.21
2024-01-09 23:50:00,224.07,6.05,50.21
2024-01-09 23:52:00,223.37,5.95,50.23
2024-01-09 23:54:00,223.37,6.08,50.23
2024-01-09 23:56:00,223.35,6.01,50.25
2024-01-09 23:58:00,223.44,6.0,50.24
2024-01-10 00:00:00,224.13,6.01,50.24
2024-01-10 00:02:00,224.43,5.99,50.25
2024-01-10 00:04:00,224.22,5.97,50.26
2024-01-10 00:06:00,224.16,6.04,50.27
2024-01-10 00:08:00,224.39,5.93,50.26
2024-01-10 00:10:00,224.27,5.97,50.27
2024-01-10 00:12:00,224.69,6.07,50.26
2024-01-10 00:14:00,224.79,6.03,50.27
2024-01-10 00:16:00,224.48,6.1,50.28
2024-01-10 00:18:00,224.82,6.06,50.28
2024-01-10 00:20:00,224.46,6.0,50.27
2024-01-10 00:22:00,224.6,6.0,50.27
2024-01-10 00:24:00,225.02,5.98,50.26
2024-01-10 00:26:00,225.03,5.91,50.26
2024-01-10 00:28:00,224.16,5.99,50.27
2024-01-10 00:30:00,224.32,5.98,50.27
2024-01-10 00:32:00,223.94,6.02,50.3
2024-01-10 00:34:00,224.59,6.01,50.3
2024-01-10 00:36:00,224.25,5.98,50.3
2024-01-10 00:38:00,224.06,6.06,50.3
2024-01-10 00:40:00,224.18,6.02,50.28
2024-01-10 00:42:00,224.44,5.95,50.28
2024-01-10 00:44:00,224.78,6.06,50.27
2024-01-10 00:46:00,224.63,5.97,50.26
2024-01-10 00:48:00,224.41,5.93,50.27
2024-01-10 00:50:00,224.55,6.04,50.26
2024-01-10 00:52:00,224.13,6.02,50.26
2024-01-10 00:54:00,224.08,6.0,50.28
2024-01-10 00:56:00,224.23,6.11,50.29
2024-01-10 00:58:00,224.82,5.95,50.3
2024-01-10 01:00:00,224.67,5.92,50.3
2024-01-10 01:02:00,224.57,5.96,50.3
2024-01-10 01:04:00,224.29,5.98,50.29
2024-01-10 01:06:00,224.9,5.97,50.3
2024-01-10 01:08:00,225.19,6.02,50.3
2024-01-10 01:10:00,225.2,6.06,50.3
2024-01-10 01:12:00,224.62,6.02,50.3
2024-01-10 01:14:00,224.52,6.02,50.29
2024-01-10 01:16:00,224.03,5.94,50.28
2024-01-10 01:18:00,224.27,5.89,50.27
2024-01-10 01:20:00,224.0,6.01,50.25
2024-01-10 01:22:00,224.14,5.95,50.26
2024-01-10 01:24:00,223.92,6.02,50.26
2024-01-10 01:26:00,224.01,6.02,50.26
2024-01-10 01:28:00,224.13,6.04,50.25
2024-01-10 01:30:00,224.28,6.07,50.26
2024-01-10 01:32:00,224.6,6.02,50.25
2024-01-10 01:34:00,224.32,6.03,50.26
2024-01-10 01:36:00,225.3,6.04,50.25
2024-01-10 01:38:00,225.03,6.11,50.25
2024-01-10 01:40:00,225.04,5.95,50.26
2024-01-10 01:42:00,225.22,5.96,50.25
2024-01-10 01:44:00,225.33,6.0,50.26
2024-01-10 01:46:00,225.52,5.98,50.25
2024-01-10 01:48:00,225.46,5.96,50.25
2024-01-10 01:50:00,225.47,5.95,50.26
2024-01-10 01:52:00,225.34,5.95,50.26
2024-01-10 01:54:00,225.42,6.0,50.26
2024-01-10 01:56:00,225.74,6.05,50.26
2024-01-10 01:58:00,225.36,5.98,50.25
2024-01-10 02:00:00,225.96,6.08,50.26
2024-01-10 02:02:00,226.26,5.99,50.26
2024-01-10 02:04:00,225.7,5.98,50.25
2024-01-10 02:06:00,225.8,5.98,50.27
2024-01-10 02:08:00,226.12,5.99,50.27
2024-01-10 02:10:00,226.7,5.96,50.27
2024-01-10 02:12:00,226.72,5.95,50.27
2024-01-10 02:14:00,226.03,5.9,50.28
2024-01-10 02:16:00,226.58,5.99,50.27
2024-01-10 02:18:00,226.08,6.02,50.27
2024-01-10 02:20:00,226.3,5.99,50.27
2024-01-10 02:22:00,226.31,5.99,50.27
2024-01-10 02:24:00,226.09,5.93,50.25
2024-01-10 02:26:00,226.03,6.06,50.25
2024-01-10 02:28:00,226.11,5.94,50.26
2024-01-10 02:30:00,226.07,6.06,50.25
2024-01-10 02:32:00,225.8,5.94,50.24
2024-01-10 02:34:00,225.47,6.0,50.23
