timestamp,voltage,current,frequency
2024-01-04 00:44:00,216.85,6.12,49.99
2024-01-04 00:46:00,217.05,6.16,50.0
2024-01-04 00:48:00,217.19,6.12,50.0
2024-01-04 00:50:00,216.7,6.16,50.01
2024-01-04 00:52:00,216.94,6.23,50.01
2024-01-04 00:54:00,217.41,6.14,50.02
2024-01-04 00:56:00,217.4,6.19,50.04
2024-01-04 00:58:00,217.33,6.16,50.05
2024-01-04 01:00:00,217.29,6.09,50.07
2024-01-04 01:02:00,217.12,6.17,50.08
2024-01-04 01:04:00,216.91,6.11,50.09
2024-01-04 01:06:00,216.28,6.16,50.09
2024-01-04 01:08:00,216.19,6.1,50.1
2024-01-04 01:10:00,216.22,6.25,50.1
2024-01-04 01:12:00,215.92,6.2,50.1
2024-01-04 01:14:00,215.5,6.26,50.09
2024-01-04 01:16:00,215.0,6.27,50.09
2024-01-04 01:18:00,215.0,6.11,50.11
2024-01-04 01:20:00,215.0,6.2,50.11
2024-01-04 01:22:00,215.15,6.19,50.1
2024-01-04 01:24:00,215.0,6.21,50.09
2024-01-04 01:26:00,215.07,6.23,50.1
2024-01-04 01:28:00,215.0,6.31,50.11
2024-01-04 01:30:00,215.0,6.25,50.13
2024-01-04 01:32:00,215.0,6.19,50.11
2024-01-04 01:34:00,215.07,6.22,50.11
2024-01-04 01:36:00,215.0,6.1,50.11
2024-01-04 01:38:00,215.51,6.16,50.11
2024-01-04 01:40:00,215.0,6.22,50.11
2024-01-04 01:42:00,215.0,6.16,50.11
2024-01-04 01:44:00,215.13,6.13,50.1
2024-01-04 01:46:00,215.12,6.14,50.12
2024-01-04 01:48:00,215.0,6.17,50.11
2024-01-04 01:50:00,215.63,6.22,50.1
2024-01-04 01:52:00,216.02,6.19,50.1
2024-01-04 01:54:00,215.9,6.14,50.11
2024-01-04 01:56:00,215.71,6.28,50.09
2024-01-04 01:58:00,216.24,6.17,50.1
2024-01-04 02:00:00,216.53,6.14,50.11
2024-01-04 02:02:00,215.59,6.15,50.1
2024-01-04 02:04:00,215.15,6.19,50.1
2024-01-04 02:06:00,215.39,6.2,50.09
2024-01-04 02:08:00,215.52,6.2,50.1
2024-01-04 02:10:00,215.8,6.19,50.09
2024-01-04 02:12:00,215.57,6.16,50.09
2024-01-04 02:14:00,215.66,6.22,50.09
2024-01-04 02:16:00,215.67,6.19,50.09
2024-01-04 02:18:00,215.34,6.11,50.08
2024-01-04 02:20:00,215.51,6.15,50.08
2024-01-04 02:22:00,215.67,6.21,50.07
2024-01-04 02:24:00,216.02,6.24,50.05
2024-01-04 02:26:00,215.73,6.24,50.05
2024-01-04 02:28:00,215.0,6.13,50.05
2024-01-04 02:30:00,215.0,6.18,50.05
2024-01-04 02:32:00,215.51,6.18,50.06
2024-01-04 02:34:00,216.01,6.25,50.06
2024-01-04 02:36:00,215.32,6.22,50.07
2024-01-04 02:38:00,215.3,6.28,50.08
2024-01-04 02:40:00,215.5,6.24,50.09
2024-01-04 02:42:00,215.0,6.18,50.1
2024-01-04 02:44:00,215.0,6.19,50.09
2024-01-04 02:46:00,215.62,6.27,50.08
2024-01-04 02:48:00,215.68,6.15,50.09
2024-01-04 02:50:00,215.85,6.22,50.09
2024-01-04 02:52:00,216.88,6.11,50.07
2024-01-04 02:54:00,216.74,6.09,50.06
2024-01-04 02:56:00,216.39,6.13,50.05
2024-01-04 02:58:00,216.58,6.14,50.05
2024-01-04 03:00:00,216.89,6.12,50.04
2024-01-04 03:02:00,217.02,6.06,50.02
2024-01-04 03:04:00,217.14,6.18,50.04
2024-01-04 03:06:00,217.19,6.2,50.04
2024-01-04 03:08:00,217.3,6.24,50.02
2024-01-04 03:10:00,217.44,6.26,50.02
2024-01-04 03:12:00,218.02,6.11,50.02
2024-01-04 03:14:00,218.03,6.03,50.01
2024-01-04 03:16:00,217.65,6.19,50.02
2024-01-04 03:18:00,217.76,6.19,50.01
2024-01-04 03:20:00,218.18,6.14,50.02
2024-01-04 03:22:00,218.09,6.17,50.01
2024-01-04 03:24:00,218.43,6.07,50.0
2024-01-04 03:26:00,218.67,6.12,50.0
2024-01-04 03:28:00,218.98,6.09,49.99
2024-01-04 03:30:00,219.47,6.19,50.01
2024-01-04 03:32:00,219.37,6.17,50.0
2024-01-04 03:34:00,219.06,6.0,50.02
2024-01-04 03:36:00,218.75,6.12,50.01
2024-01-04 03:38:00,219.0,6.1,49.99
2024-01-04 03:40:00,219.15,6.05,49.99
2024-01-04 03:42:00,218.41,6.06,49.99
2024-01-04 03:44:00,217.73,6.07,49.99
2024-01-04 03:46:00,217.54,6.25,50.01
2024-01-04 03:48:00,217.23,6.18,50.01
2024-01-04 03:50:00,217.02,6.08,50.01
2024-01-04 03:52:00,216.96,6.14,50.02
2024-01-04 03:54:00,216.7,6.11,50.02
2024-01-04 03:56:00,216.83,6.1,50.03
2024-01-04 03:58:00,216.21,6.15,50.03
2024-01-04 04:00:00,215.99,6.15,50.04
2024-01-04 04:02:00,215.69,6.31,50.05
2024-01-04 04:04:00,215.73,6.21,50.07
2024-01-04 04:06:00,215.38,6.14,50.07
2024-01-04 04:08:00,215.39,6.11,50.07
2024-01-04 04:10:00,215.98,6.19,50.06
2024-01-04 04:12:00,215.77,6.23,50.06
2024-01-04 04:14:00,216.41,6.27,50.06
2024-01-04 04:16:00,216.41,6.22,50.07
2024-01-04 04:18:00,216.13,6.15,50.06
2024-01-04 04:20:00,216.27,6.21,50.04
2024-01-04 04:22:00,216.11,6.11,50.03
2024-01-04 04:24:00,216.3,6.14,50.03
2024-01-04 04:26:00,215.73,6.19,50.03
2024-01-04 04:28:00,215.48,6.18,50.03
2024-01-04 04:30:00,215.19,6.12,50.05
2024-01-04 04:32:00,215.0,6.2,50.06
2024-01-04 04:34:00,216.24,6.11,50.06
2024-01-04 04:36:00,215.99,6.15,50.06
2024-01-04 04:38:00,215.59,6.19,50.04
2024-01-04 04:40:00,215.92,6.18,50.05
2024-01-04 04:42:00,215.76,6.17,50.05
2024-01-04 04:44:00,215.35,6.18,50.04
2024-01-04 04:46:00,215.04,6.09,50.05
2024-01-04 04:48:00,215.0,6.26,50.06
2024-01-04 04:50:00,215.0,6.15,50.09
2024-01-04 04:52:00,215.61,6.19,50.09
2024-01-04 04:54:00,215.39,6.21,50.09
2024-01-04 04:56:00,215.0,6.13,50.09
2024-01-04 04:58:00,215.0,6.2,50.08
2024-01-04 05:00:00,215.0,6.24,50.08
2024-01-04 05:02:00,215.0,6.24,50.08
2024-01-04 05:04:00,215.51,6.17,50.08
2024-01-04 05:06:00,215.05,6.18,50.09
2024-01-04 05:08:00,215.51,6.24,50.07
2024-01-04 05:10:00,215.89,6.09,50.08
2024-01-04 05:12:00,215.76,6.22,50.07
2024-01-04 05:14:00,216.17,6.1,50.06
2024-01-04 05:16:00,215.82,6.1,50.06
2024-01-04 05:18:00,216.45,6.3,50.06
2024-01-04 05:20:00,216.84,6.17,50.07
2024-01-04 05:22:00,216.72,6.18,50.07
2024-01-04 05:24:00,216.52,6.17,50.07
2024-01-04 05:26:00,216.81,6.11,50.07
2024-01-04 05:28:00,217.48,6.21,50.08
2024-01-04 05:30:00,217.48,6.17,50.09
2024-01-04 05:32:00,218.03,6.04,50.08
2024-01-04 05:34:00,218.49,6.12,50.07
2024-01-04 05:36:00,218.05,6.11,50.06
2024-01-04 05:38:00,218.78,6.12,50.06
2024-01-04 05:40:00,218.99,6.17,50.07
2024-01-04 05:42:00,219.36,6.08,50.07
2024-01-04 05:44:00,219.63,6.08,50.07
2024-01-04 05:46:00,219.77,6.14,50.05
2024-01-04 05:48:00,220.02,6.09,50.05
2024-01-04 05:50:00,220.29,6.17,50.07
2024-01-04 05:52:00,220.77,6.16,50.07
2024-01-04 05:54:00,220.78,6.13,50.08
2024-01-04 05:56:00,220.67,6.11,50.08
2024-01-04 05:58:00,220.37,6.16,50.08
2024-01-04 06:00:00,221.09,6.0,50.07
2024-01-04 06:02:00,221.1,6.13,50.08
2024-01-04 06:04:00,221.21,6.02,50.07
2024-01-04 06:06:00,221.32,6.01,50.06
2024-01-04 06:08:00,221.5,6.02,50.08
2024-01-04 06:10:00,221.92,5.98,50.07
2024-01-04 06:12:00,221.12,6.04,50.07
2024-01-04 06:14:00,220.98,6.1,50.06
2024-01-04 06:16:00,221.26,6.05,50.06
2024-01-04 06:18:00,221.23,6.01,50.05
2024-01-04 06:20:00,221.56,6.09,50.06
2024-01-04 06:22:00,221.68,6.07,50.04
2024-01-04 06:24:00,221.58,6.07,50.06
2024-01-04 06:26:00,221.82,6.14,50.07
2024-01-04 06:28:00,221.57,6.07,50.07
2024-01-04 06:30:00,221.25,6.06,50.07
2024-01-04 06:32:00,221.81,5.96,50.08
2024-01-04 06:34:00,221.48,6.0,50.09
2024-01-04 06:36:00,221.74,6.13,50.1
2024-01-04 06:38:00,222.46,6.08,50.1
2024-01-04 06:40:00,222.58,6.11,50.09
2024-01-04 06:42:00,222.35,6.04,50.07
2024-01-04 06:44:00,222.4,5.96,50.07
2024-01-04 06:46:00,222.7,6.02,50.09
2024-01-04 06:48:00,222.19,6.12,50.09
2024-01-04 06:50:00,221.59,6.2,50.09
2024-01-04 06:52:00,221.28,6.0,50.09
2024-01-04 06:54:00,221.24,6.08,50.09
2024-01-04 06:56:00,221.46,6.05,50.07
2024-01-04 06:58:00,221.41,5.95,50.07
2024-01-04 07:00:00,221.06,6.09,50.08
2024-01-04 07:02:00,220.73,6.14,50.08
2024-01-04 07:04:00,221.34,6.05,50.07
2024-01-04 07:06:00,221.59,6.05,50.06
2024-01-04 07:08:00,221.42,6.07,50.08
2024-01-04 07:10:00,220.74,6.09,50.08
2024-01-04 07:12:00,220.81,6.15,50.08
2024-01-04 07:14:00,220.74,6.11,50.08
2024-01-04 07:16:00,220.61,6.11,50.08
2024-01-04 07:18:00,220.39,6.07,50.09
2024-01-04 07:20:00,219.27,6.13,50.09
2024-01-04 07:22:00,218.68,6.14,50.1
2024-01-04 07:24:00,218.88,5.99,50.11
2024-01-04 07:26:00,218.63,6.16,50.12
2024-01-04 07:28:00,218.32,6.17,50.11
2024-01-04 07:30:00,217.59,6.21,50.1
2024-01-04 07:32:00,217.3,6.13,50.11
2024-01-04 07:34:00,217.28,6.18,50.09
2024-01-04 07:36:00,217.02,6.15,50.11
2024-01-04 07:38:00,216.98,6.21,50.11
2024-01-04 07:40:00,216.81,6.15,50.11
2024-01-04 07:42:00,217.02,6.23,50.12
2024-01-04 07:44:00,217.43,6.1,50.11
2024-01-04 07:46:00,217.18,6.17,50.11
2024-01-04 07:48:00,217.44,6.1,50.11
2024-01-04 07:50:00,217.68,6.04,50.13
2024-01-04 07:52:00,217.58,6.05,50.13
2024-01-04 07:54:00,217.59,6.14,50.14
2024-01-04 07:56:00,217.85,6.16,50.15
2024-01-04 07:58:00,217.81,6.23,50.13
2024-01-04 08:00:00,217.86,6.15,50.14
2024-01-04 08:02:00,217.57,6.06,50.14
2024-01-04 08:04:00,217.67,6.22,50.13
2024-01-04 08:06:00,218.07,6.26,50.12
2024-01-04 08:08:00,217.62,6.13,50.12
2024-01-04 08:10:00,217.81,6.11,50.14
2024-01-04 08:12:00,217.42,6.06,50.15
2024-01-04 08:14:00,216.63,6.16,50.18
2024-01-04 08:16:00,216.62,6.11,50.18
2024-01-04 08:18:00,216.61,6.18,50.19
2024-01-04 08:20:00,216.24,6.26,50.19
2024-01-04 08:22:00,216.5,6.14,50.2
2024-01-04 08:24:00,216.41,6.19,50.19
2024-01-04 08:26:00,216.06,6.21,50.19
2024-01-04 08:28:00,215.76,6.15,50.2
2024-01-04 08:30:00,215.54,6.18,50.2
2024-01-04 08:32:00,215.0,6.13,50.2
2024-01-04 08:34:00,215.0,6.25,50.21
2024-01-04 08:36:00,215.25,6.29,50.21
2024-01-04 08:38:00,215.48,6.16,50.23
2024-01-04 08:40:00,216.17,6.18,50.24
2024-01-04 08:42:00,216.65,6.16,50.23
2024-01-04 08:44:00,216.95,6.16,50.23
2024-01-04 08:46:00,216.66,6.08,50.23
2024-01-04 08:48:00,216.98,6.15,50.25
2024-01-04 08:50:00,216.73,6.11,50.25
2024-01-04 08:52:00,216.7,6.2,50.24
2024-01-04 08:54:00,217.18,6.25,50.24
2024-01-04 08:56:00,217.62,6.09,50.25
2024-01-04 08:58:00,217.99,6.18,50.25
2024-01-04 09:00:00,216.95,6.13,50.24
2024-01-04 09:02:00,216.61,6.17,50.24
2024-01-04 09:04:00,216.32,6.12,50.23
2024-01-04 09:06:00,216.71,6.13,50.23
2024-01-04 09:08:00,216.55,6.19,50.23
2024-01-04 09:10:00,215.49,6.24,50.25
2024-01-04 09:12:00,215.12,6.15,50.24
2024-01-04 09:14:00,215.0,6.21,50.22
2024-01-04 09:16:00,215.0,6.28,50.21
2024-01-04 09:18:00,215.44,6.21,50.2
2024-01-04 09:20:00,215.66,6.18,50.19
2024-01-04 09:22:00,215.74,6.21,50.2
2024-01-04 09:24:00,216.16,6.2,50.18
2024-01-04 09:26:00,215.99,6.33,50.19
2024-01-04 09:28:00,216.82,6.23,50.19
2024-01-04 09:30:00,216.92,6.16,50.18
2024-01-04 09:32:00,216.93,6.22,50.17
2024-01-04 09:34:00,217.08,6.2,50.16
2024-01-04 09:36:00,216.92,6.11,50.15
2024-01-04 09:38:00,216.47,6.13,50.17
2024-01-04 09:40:00,216.15,6.18,50.16
2024-01-04 09:42:00,216.56,6.23,50.17
2024-01-04 09:44:00,216.67,6.16,50.16
2024-01-04 09:46:00,217.35,6.12,50.17
2024-01-04 09:48:00,217.72,6.12,50.18
2024-01-04 09:50:00,217.98,6.23,50.17
2024-01-04 09:52:00,217.53,6.12,50.17
2024-01-04 09:54:00,217.55,6.13,50.15
2024-01-04 09:56:00,217.72,6.24,50.16
2024-01-04 09:58:00,217.93,6.17,50.16
2024-01-04 10:00:00,218.26,6.15,50.16
2024-01-04 10:02:00,217.98,6.13,50.16
2024-01-04 10:04:00,217.87,6.16,50.17
2024-01-04 10:06:00,218.16,6.2,50.17
2024-01-04 10:08:00,217.7,6.13,50.17
2024-01-04 10:10:00,217.06,6.23,50.17
2024-01-04 10:12:00,217.19,6.22,50.16
2024-01-04 10:14:00,217.4,6.15,50.16
2024-01-04 10:16:00,217.12,6.24,50.16
2024-01-04 10:18:00,217.37,6.06,50.17
2024-01-04 10:20:00,217.74,6.15,50.17
2024-01-04 10:22:00,217.88,6.26,50.15
2024-01-04 10:24:00,218.15,6.09,50.15
2024-01-04 10:26:00,218.07,6.12,50.15
2024-01-04 10:28:00,217.67,6.2,50.13
2024-01-04 10:30:00,217.86,6.13,50.12
2024-01-04 10:32:00,217.93,6.06,50.12
2024-01-04 10:34:00,217.43,6.17,50.11
2024-01-04 10:36:00,217.27,6.17,50.1
2024-01-04 10:38:00,217.25,6.08,50.11
2024-01-04 10:40:00,217.87,6.28,50.11
2024-01-04 10:42:00,218.15,6.05,50.13
2024-01-04 10:44:00,218.42,6.11,50.14
2024-01-04 10:46:00,218.33,6.11,50.14
2024-01-04 10:48:00,217.96,6.19,50.13
2024-01-04 10:50:00,217.59,6.1,50.14
2024-01-04 10:52:00,217.37,6.09,50.13
2024-01-04 10:54:00,217.36,6.09,50.12
2024-01-04 10:56:00,218.1,6.09,50.12
2024-01-04 10:58:00,217.97,6.12,50.13
2024-01-04 11:00:00,218.3,6.12,50.11
2024-01-04 11:02:00,218.75,6.12,50.13
2024-01-04 11:04:00,217.96,6.15,50.15
2024-01-04 11:06:00,217.84,6.13,50.15
2024-01-04 11:08:00,217.64,6.13,50.15
2024-01-04 11:10:00,217.42,6.21,50.15
2024-01-04 11:12:00,217.51,6.19,50.15
2024-01-04 11:14:00,217.24,6.13,50.15
2024-01-04 11:16:00,216.87,6.14,50.15
2024-01-04 11:18:00,217.61,6.01,50.14
2024-01-04 11:20:00,218.22,6.14,50.15
2024-01-04 11:22:00,218.25,6.1,50.13
2024-01-04 11:24:00,218.33,6.09,50.12
2024-01-04 11:26:00,218.15,6.22,50.15
2024-01-04 11:28:00,218.23,6.11,50.13
2024-01-04 11:30:00,218.39,6.22,50.13
2024-01-04 11:32:00,217.56,6.18,50.14
2024-01-04 11:34:00,217.0,6.17,50.15
2024-01-04 11:36:00,216.98,6.12,50.16
2024-01-04 11:38:00,216.84,6.09,50.13
2024-01-04 11:40:00,217.28,6.19,50.14
2024-01-04 11:42:00,217.12,6.13,50.13
2024-01-04 11:44:00,216.97,6.05,50.12
2024-01-04 11:46:00,216.86,6.19,50.12
2024-01-04 11:48:00,217.14,6.22,50.13
2024-01-04 11:50:00,217.31,6.15,50.12
2024-01-04 11:52:00,217.57,6.23,50.12
2024-01-04 11:54:00,218.24,6.06,50.11
2024-01-04 11:56:00,218.54,6.14,50.12
2024-01-04 11:58:00,218.53,6.09,50.12
2024-01-04 12:00:00,217.99,6.08,50.13
2024-01-04 12:02:00,218.3,6.15,50.11
2024-01-04 12:04:00,218.17,6.08,50.13
2024-01-04 12:06:00,217.97,6.09,50.13
2024-01-04 12:08:00,217.75,6.22,50.12
2024-01-04 12:10:00,217.26,6.05,50.12
2024-01-04 12:12:00,217.06,6.09,50.13
2024-01-04 12:14:00,217.29,6.15,50.14
2024-01-04 12:16:00,217.52,6.11,50.13
2024-01-04 12:18:00,217.81,6.16,50.13
2024-01-04 12:20:00,217.51,6.18,50.13
2024-01-04 12:22:00,217.48,6.22,50.12
2024-01-04 12:24:00,216.93,6.11,50.13
2024-01-04 12:26:00,217.02,6.15,50.13
2024-01-04 12:28:00,217.19,6.11,50.13
2024-01-04 12:30:00,216.93,6.12,50.12
2024-01-04 12:32:00,216.8,6.16,50.12
2024-01-04 12:34:00,215.51,6.15,50.12
2024-01-04 12:36:00,216.04,6.13,50.12
2024-01-04 12:38:00,216.56,6.1,50.13
2024-01-04 12:40:00,216.28,6.15,50.12
2024-01-04 12:42:00,216.02,6.32,50.13
2024-01-04 12:44:00,216.41,6.2,50.11
2024-01-04 12:46:00,216.55,6.22,50.1
2024-01-04 12:48:00,216.88,6.2,50.12
2024-01-04 12:50:00,216.74,6.11,50.12
2024-01-04 12:52:00,217.24,6.06,50.1
2024-01-04 12:54:00,217.27,6.13,50.1
2024-01-04 12:56:00,217.6,6.12,50.08
2024-01-04 12:58:00,218.32,6.08,50.07
2024-01-04 13:00:00,218.7,6.11,50.07
2024-01-04 13:02:00,218.87,6.18,50.06
2024-01-04 13:04:00,219.4,6.01,50.07
2024-01-04 13:06:00,219.11,6.19,50.07
2024-01-04 13:08:00,218.88,6.16,50.08
2024-01-04 13:10:00,219.1,6.07,50.08
2024-01-04 13:12:00,219.1,6.12,50.08
2024-01-04 13:14:00,218.39,6.15,50.08
